>	 ( ( ( ( marcel ( or mouse ) ) ( or ( millie ( or mouse ) ) ) ) ( and ( mertz ( or ( marcel ( or millie ) ) ) ) ) ) spotted )	 ( ( ( ( mouse ( or mertz ) ) ( and ( marcel ( and marcel ) ) ) ) ( and mertz ) ) puppy )	>
|	 ( mertz striped )	 ( ( ( oona ( and ( mertz ( and abby ) ) ) ) ( and ( ( oona ( or mertz ) ) ( or abby ) ) ) ) puppy )	>
^	 ( ( mouse ( and ( ( abby ( or mouse ) ) ( or ( abby ( and abby ) ) ) ) ) ) spotted )	 ( mouse striped )	=
|	 ( ( abby ( or ollie ) ) cat )	 ( ( ( ( mertz ( and mertz ) ) ( and ( oona ( and oona ) ) ) ) ( and ( ( mertz ( or oona ) ) ( and ( mertz ( and abby ) ) ) ) ) ) puppy )	>
<	 ( ( mouse ( and ( mouse ( and ollie ) ) ) ) cat )	 ( ( mouse ( or ( ( pumpkin ( or pumpkin ) ) ( and ( pumpkin ( and mouse ) ) ) ) ) ) cat )	<
|	 ( millie kitten )	 ( ( ( millie ( or ( millie ( and marcel ) ) ) ) ( and marcel ) ) pony )	>
<	 ( mertz puppy )	 ( ( ( abby ( or mouse ) ) ( or ( ( mertz ( or abby ) ) ( or ( mertz ( and mouse ) ) ) ) ) ) spotted )	<
#	 ( ( ( ( mertz ( and mertz ) ) ( or ( pumpkin ( or pumpkin ) ) ) ) ( or abby ) ) pony )	 ( ( mertz ( or ( ( ollie ( and mertz ) ) ( or ( ollie ( or abby ) ) ) ) ) ) pony )	#
>	 ( ( ( ( mouse ( or mertz ) ) ( and mouse ) ) ( or ( ( mouse ( and pumpkin ) ) ( or ( pumpkin ( or oona ) ) ) ) ) ) pony )	 ( oona pony )	>
#	 ( mouse kitten )	 ( ( ( ( marcel ( or ollie ) ) ( or oona ) ) ( and oona ) ) kitten )	#
#	 ( pumpkin pony )	 ( ( ( ( mouse ( and oona ) ) ( or ( mouse ( and pumpkin ) ) ) ) ( and oona ) ) pony )	#
>	 ( oona kitten )	 ( ( ( ( mertz ( and oona ) ) ( or oona ) ) ( and ollie ) ) kitten )	>
|	 ( ( ollie ( or ( ( mouse ( or ollie ) ) ( or ( mouse ( or ollie ) ) ) ) ) ) pony )	 ( ( ollie ( or ollie ) ) cat )	>
#	 ( ( ollie ( and ( ollie ( and ( ollie ( or millie ) ) ) ) ) ) dog )	 ( ( ( ( ollie ( or mouse ) ) ( and ( oona ( and mouse ) ) ) ) ( or ( ( ollie ( or mouse ) ) ( and millie ) ) ) ) dog )	#
>	 ( ( ( mertz ( or marcel ) ) ( or abby ) ) striped )	 ( mertz kitten )	>
#	 ( ( mertz ( or marcel ) ) spotted )	 ( ( ( ( marcel ( and mertz ) ) ( or ( marcel ( or mertz ) ) ) ) ( or ( ( millie ( or abby ) ) ( and mertz ) ) ) ) dog )	=
|	 ( ( ollie ( or pumpkin ) ) pony )	 ( ( pumpkin ( or ollie ) ) dog )	=
|	 ( millie spotted )	 ( ( millie ( and ( ( millie ( and pumpkin ) ) ( or pumpkin ) ) ) ) striped )	>
>	 ( ( ( mouse ( or ( marcel ( or millie ) ) ) ) ( and mouse ) ) puppy )	 ( ( millie ( and ( mouse ( and oona ) ) ) ) puppy )	>
|	 ( ( ( ( abby ( or mertz ) ) ( and ( millie ( or abby ) ) ) ) ( or ( marcel ( or ( marcel ( or abby ) ) ) ) ) ) puppy )	 ( ( ( mertz ( or ( abby ( or abby ) ) ) ) ( and ( ( mertz ( or marcel ) ) ( and abby ) ) ) ) cat )	>
|	 ( ( ollie ( or ( pumpkin ( or ( pumpkin ( and pumpkin ) ) ) ) ) ) kitten )	 ( ( ( ollie ( or ( oona ( or pumpkin ) ) ) ) ( and ( ollie ( and ( mertz ( or ollie ) ) ) ) ) ) spotted )	>
>	 ( ( mouse ( and mouse ) ) dog )	 ( ( mouse ( or ( mouse ( and ollie ) ) ) ) puppy )	=
=	 ( ( ( ( ollie ( or ollie ) ) ( or ( ollie ( and oona ) ) ) ) ( and ollie ) ) cat )	 ( ollie cat )	=
|	 ( ( ( ( pumpkin ( and mouse ) ) ( or ( abby ( or abby ) ) ) ) ( or ( ( mouse ( or mouse ) ) ( and abby ) ) ) ) kitten )	 ( ( mouse ( and abby ) ) spotted )	>
#	 ( ( ( abby ( or ( pumpkin ( and oona ) ) ) ) ( or abby ) ) pet )	 ( pumpkin pet )	#
>	 ( ( ( mertz ( and abby ) ) ( or ollie ) ) cat )	 ( ( ( ( abby ( or abby ) ) ( and mertz ) ) ( and ( ( mertz ( and ollie ) ) ( or mertz ) ) ) ) kitten )	>
#	 ( mouse pet )	 ( ( ( pumpkin ( and mertz ) ) ( and pumpkin ) ) pet )	#
<	 ( ( pumpkin ( and oona ) ) puppy )	 ( ( ( ( pumpkin ( and millie ) ) ( and pumpkin ) ) ( or oona ) ) dog )	<
#	 ( ( pumpkin ( or ( ( millie ( or millie ) ) ( and ( pumpkin ( or mouse ) ) ) ) ) ) spotted )	 ( mouse spotted )	#
#	 ( abby dog )	 ( ( abby ( and ( ( abby ( and abby ) ) ( and abby ) ) ) ) spotted )	=
=	 ( ( marcel ( and mouse ) ) pony )	 ( ( ( ( mouse ( or marcel ) ) ( and mouse ) ) ( and marcel ) ) pony )	=
>	 ( pumpkin cat )	 ( ( ( ( marcel ( and abby ) ) ( and ( millie ( or abby ) ) ) ) ( and ( marcel ( and ( millie ( and pumpkin ) ) ) ) ) ) kitten )	>
#	 ( ( mouse ( or ( mouse ( and ollie ) ) ) ) pony )	 ( ( ( ( mertz ( and mouse ) ) ( and ollie ) ) ( or mouse ) ) striped )	=
<	 ( ( ( ollie ( or ( oona ( or ollie ) ) ) ) ( and ( marcel ( and ( ollie ( and millie ) ) ) ) ) ) striped )	 ( ( ( ( millie ( or marcel ) ) ( or ( ollie ( and marcel ) ) ) ) ( and millie ) ) striped )	<
<	 ( ( ( ( oona ( and oona ) ) ( and ( millie ( or millie ) ) ) ) ( or ( ( ollie ( and millie ) ) ( and oona ) ) ) ) pony )	 ( millie pony )	<
>	 ( ( ( ollie ( or millie ) ) ( or ( ( millie ( or millie ) ) ( or ( ollie ( or mertz ) ) ) ) ) ) striped )	 ( ollie striped )	>
<	 ( ( ( oona ( and ( mertz ( and mertz ) ) ) ) ( and ( mertz ( or ( marcel ( or marcel ) ) ) ) ) ) pet )	 ( oona pet )	<
#	 ( ( ( ( mertz ( or abby ) ) ( and ( mertz ( and pumpkin ) ) ) ) ( or ( marcel ( or pumpkin ) ) ) ) spotted )	 ( ( ( pumpkin ( and ( pumpkin ( or marcel ) ) ) ) ( or marcel ) ) pony )	=
#	 ( pumpkin cat )	 ( ( ( ( millie ( and millie ) ) ( and ( millie ( or pumpkin ) ) ) ) ( or ( pumpkin ( and millie ) ) ) ) cat )	#
|	 ( ( marcel ( or mouse ) ) pony )	 ( ( ( ( mertz ( or marcel ) ) ( or ollie ) ) ( and marcel ) ) cat )	>
#	 ( ( ( ( pumpkin ( and oona ) ) ( and ( pumpkin ( or mertz ) ) ) ) ( or mouse ) ) pony )	 ( ( ( ( mouse ( or oona ) ) ( and ( oona ( or mertz ) ) ) ) ( and ( ( mertz ( or oona ) ) ( or ( oona ( or oona ) ) ) ) ) ) pony )	#
>	 ( pumpkin dog )	 ( ( ( ( abby ( or ollie ) ) ( and abby ) ) ( and ( ( pumpkin ( and abby ) ) ( and ollie ) ) ) ) dog )	>
|	 ( ( ( ( mouse ( and marcel ) ) ( or ( mouse ( or marcel ) ) ) ) ( and ( ( marcel ( or mouse ) ) ( or ollie ) ) ) ) spotted )	 ( marcel kitten )	>
#	 ( ( millie ( and ( ( oona ( or marcel ) ) ( or oona ) ) ) ) kitten )	 ( ( mertz ( and marcel ) ) kitten )	#
|	 ( ( ( marcel ( or ollie ) ) ( and ( ( ollie ( and ollie ) ) ( or oona ) ) ) ) cat )	 ( ollie puppy )	>
>	 ( ( ( ( marcel ( or abby ) ) ( or pumpkin ) ) ( or abby ) ) spotted )	 ( pumpkin puppy )	>
=	 ( mertz striped )	 ( ( mertz ( and ( oona ( or mertz ) ) ) ) striped )	=
v	 ( ( ( mouse ( and ( marcel ( and abby ) ) ) ) ( and ( ( abby ( or marcel ) ) ( or ( millie ( or abby ) ) ) ) ) ) spotted )	 ( ( ( abby ( and ( millie ( and millie ) ) ) ) ( or ( ( millie ( or millie ) ) ( or ( marcel ( or marcel ) ) ) ) ) ) striped )	<
<	 ( ( millie ( and ( ( millie ( and mertz ) ) ( and mertz ) ) ) ) pet )	 ( ( ( ( millie ( or ollie ) ) ( or pumpkin ) ) ( and ( ( ollie ( or millie ) ) ( or ( ollie ( or ollie ) ) ) ) ) ) pet )	<
>	 ( ( ( mouse ( and ( mertz ( or mouse ) ) ) ) ( or ( millie ( and marcel ) ) ) ) puppy )	 ( ( ( ( millie ( or mouse ) ) ( and ( marcel ( and millie ) ) ) ) ( and marcel ) ) puppy )	>
<	 ( marcel spotted )	 ( ( ( ( ollie ( or marcel ) ) ( or millie ) ) ( or millie ) ) spotted )	<
|	 ( ( marcel ( and mouse ) ) dog )	 ( ( marcel ( and ( ( oona ( and mouse ) ) ( or ( mouse ( and oona ) ) ) ) ) ) kitten )	>
#	 ( pumpkin puppy )	 ( ( mouse ( and ( ( mouse ( or ollie ) ) ( and ( ollie ( or abby ) ) ) ) ) ) puppy )	#
#	 ( ( ( ( mertz ( and millie ) ) ( or millie ) ) ( or millie ) ) striped )	 ( millie pony )	=
<	 ( ( ( ( mertz ( or mertz ) ) ( and ollie ) ) ( and ollie ) ) puppy )	 ( mertz dog )	<
|	 ( ( ( ( millie ( and oona ) ) ( or millie ) ) ( or ( ( oona ( or ollie ) ) ( or oona ) ) ) ) kitten )	 ( oona dog )	>
|	 ( ( ( mouse ( or ( pumpkin ( or mertz ) ) ) ) ( and ( mertz ( or ( marcel ( or mouse ) ) ) ) ) ) dog )	 ( mertz pony )	>
#	 ( ( pumpkin ( and ( oona ( or oona ) ) ) ) kitten )	 ( ( ( ( marcel ( and marcel ) ) ( and pumpkin ) ) ( or marcel ) ) kitten )	#
|	 ( ( pumpkin ( or ( abby ( or abby ) ) ) ) spotted )	 ( ( ( pumpkin ( and ollie ) ) ( or pumpkin ) ) kitten )	>
>	 ( ( marcel ( or ( oona ( and oona ) ) ) ) dog )	 ( ( ( ( mouse ( and mertz ) ) ( and mertz ) ) ( and marcel ) ) puppy )	>
>	 ( ( marcel ( or pumpkin ) ) puppy )	 ( ( ( pumpkin ( and ( marcel ( and marcel ) ) ) ) ( and ( ( ollie ( and ollie ) ) ( or marcel ) ) ) ) puppy )	>
<	 ( ( ( abby ( or ( pumpkin ( and pumpkin ) ) ) ) ( and ( ( mertz ( and pumpkin ) ) ( and marcel ) ) ) ) puppy )	 ( marcel puppy )	<
>	 ( ( ( ollie ( and oona ) ) ( or ( ( ollie ( or abby ) ) ( or oona ) ) ) ) dog )	 ( abby puppy )	>
|	 ( abby cat )	 ( ( ( ( millie ( and mouse ) ) ( or mouse ) ) ( and ( abby ( and ( millie ( and mouse ) ) ) ) ) ) puppy )	>
>	 ( ( pumpkin ( or oona ) ) striped )	 ( ( oona ( and pumpkin ) ) kitten )	>
>	 ( mertz cat )	 ( ( ( ollie ( and mertz ) ) ( or ( oona ( and ( mertz ( and ollie ) ) ) ) ) ) cat )	>
>	 ( ( millie ( or ( pumpkin ( or ( marcel ( or marcel ) ) ) ) ) ) spotted )	 ( ( ( pumpkin ( and ( mouse ( and mouse ) ) ) ) ( and mouse ) ) puppy )	>
>	 ( mertz striped )	 ( ( mertz ( and ( ( millie ( and millie ) ) ( or mertz ) ) ) ) kitten )	=
|	 ( pumpkin kitten )	 ( ( millie ( and ( pumpkin ( and ( pumpkin ( and ollie ) ) ) ) ) ) puppy )	>
|	 ( ( ( mouse ( or ( pumpkin ( or mouse ) ) ) ) ( or ( ( marcel ( or mouse ) ) ( and ( marcel ( or abby ) ) ) ) ) ) striped )	 ( ( pumpkin ( and marcel ) ) puppy )	>
|	 ( millie spotted )	 ( ( millie ( and ( ( oona ( and millie ) ) ( or ( mertz ( and ollie ) ) ) ) ) ) kitten )	>
#	 ( ( ( ( marcel ( and millie ) ) ( or millie ) ) ( or ( ollie ( or ( pumpkin ( and millie ) ) ) ) ) ) cat )	 ( marcel cat )	#
#	 ( mouse spotted )	 ( ( marcel ( and ( millie ( or ( mouse ( or mouse ) ) ) ) ) ) striped )	#
|	 ( ( ( ( oona ( or millie ) ) ( or millie ) ) ( or millie ) ) dog )	 ( millie kitten )	>
|	 ( ( ( ( mouse ( or oona ) ) ( and ( abby ( and oona ) ) ) ) ( or mouse ) ) puppy )	 ( ( abby ( and ( ( mouse ( and oona ) ) ( or mouse ) ) ) ) pony )	>
<	 ( ( ( ( oona ( and millie ) ) ( and oona ) ) ( and abby ) ) pony )	 ( oona pony )	<
|	 ( ( pumpkin ( or ( oona ( and ( oona ( or marcel ) ) ) ) ) ) pony )	 ( oona dog )	>
>	 ( ( millie ( or mouse ) ) puppy )	 ( ( ( millie ( or mouse ) ) ( and ( ( marcel ( or marcel ) ) ( and ( marcel ( or marcel ) ) ) ) ) ) puppy )	>
<	 ( millie pony )	 ( ( ( ( millie ( or ollie ) ) ( and millie ) ) ( or ollie ) ) pony )	<
>	 ( ( ( marcel ( and pumpkin ) ) ( or ( ( pumpkin ( and mertz ) ) ( and mertz ) ) ) ) pet )	 ( ( pumpkin ( and ( ( oona ( or mertz ) ) ( and ( marcel ( or mertz ) ) ) ) ) ) pet )	>
#	 ( ( pumpkin ( or ( ( marcel ( or millie ) ) ( or pumpkin ) ) ) ) striped )	 ( mertz spotted )	#
<	 ( ( ( ( abby ( and oona ) ) ( and ( abby ( and abby ) ) ) ) ( and ollie ) ) dog )	 ( oona dog )	<
|	 ( ( millie ( or ( ( millie ( and millie ) ) ( or mertz ) ) ) ) puppy )	 ( ( ( millie ( or ( mouse ( and millie ) ) ) ) ( or ( abby ( and mertz ) ) ) ) pony )	>
#	 ( ( mertz ( and ( marcel ( and ( abby ( and mertz ) ) ) ) ) ) kitten )	 ( oona kitten )	#
<	 ( ( ( ollie ( or mouse ) ) ( and mouse ) ) pet )	 ( ( mouse ( or ( marcel ( or ollie ) ) ) ) pet )	<
>	 ( oona puppy )	 ( ( ( ollie ( or ollie ) ) ( and ( oona ( and ( ollie ( and abby ) ) ) ) ) ) puppy )	>
|	 ( marcel spotted )	 ( ( ( pumpkin ( or pumpkin ) ) ( and marcel ) ) kitten )	>
#	 ( ( ( mouse ( or ( marcel ( and millie ) ) ) ) ( or ( ( marcel ( or mouse ) ) ( or millie ) ) ) ) striped )	 ( pumpkin striped )	#
#	 ( oona pet )	 ( ( ( ( ollie ( or oona ) ) ( or ( pumpkin ( or ollie ) ) ) ) ( and pumpkin ) ) pet )	#
|	 ( ( ( ( ollie ( and abby ) ) ( and ( millie ( or ollie ) ) ) ) ( or ( pumpkin ( or ( pumpkin ( and ollie ) ) ) ) ) ) dog )	 ( ( ( ollie ( or ( abby ( and ollie ) ) ) ) ( and pumpkin ) ) cat )	>
#	 ( millie striped )	 ( ( pumpkin ( and ( oona ( and mouse ) ) ) ) spotted )	#
#	 ( ( ( ollie ( or ollie ) ) ( or ollie ) ) kitten )	 ( mouse kitten )	#
>	 ( ( abby ( and oona ) ) cat )	 ( ( ( oona ( and ( abby ( and mouse ) ) ) ) ( and ( ( marcel ( or abby ) ) ( and abby ) ) ) ) kitten )	>
<	 ( ( millie ( and ( ollie ( and ollie ) ) ) ) striped )	 ( ollie striped )	<
#	 ( mouse striped )	 ( ( ( marcel ( or mertz ) ) ( and ( millie ( or ( marcel ( and mertz ) ) ) ) ) ) spotted )	#
|	 ( ( marcel ( or ( ( marcel ( and mouse ) ) ( or oona ) ) ) ) cat )	 ( ( oona ( and oona ) ) puppy )	>
|	 ( ( millie ( or ( millie ( or oona ) ) ) ) pony )	 ( oona kitten )	>
#	 ( ( marcel ( and ( ( marcel ( or millie ) ) ( and marcel ) ) ) ) pet )	 ( marcel spotted )	=
#	 ( pumpkin spotted )	 ( ( ( ollie ( or abby ) ) ( or ( ( abby ( or abby ) ) ( or ollie ) ) ) ) spotted )	#
|	 ( oona cat )	 ( ( ( ( mouse ( or abby ) ) ( and abby ) ) ( and ( ( oona ( and mouse ) ) ( and mouse ) ) ) ) puppy )	>
|	 ( ( mertz ( or ( mouse ( or ( ollie ( or mouse ) ) ) ) ) ) cat )	 ( mouse pony )	>
|	 ( ( ( oona ( or mouse ) ) ( or ( oona ( and abby ) ) ) ) cat )	 ( mouse puppy )	>
#	 ( pumpkin striped )	 ( ( ( ( millie ( and ollie ) ) ( and ( millie ( or ollie ) ) ) ) ( or ( ollie ( or millie ) ) ) ) spotted )	#
#	 ( ( ( ollie ( and ( ollie ( or pumpkin ) ) ) ) ( or millie ) ) puppy )	 ( ( ( ollie ( or ollie ) ) ( or millie ) ) pet )	=
#	 ( ( ( mouse ( and millie ) ) ( and oona ) ) pony )	 ( ( ( ( oona ( or oona ) ) ( and ( ollie ( and mouse ) ) ) ) ( or ( mouse ( and ollie ) ) ) ) pony )	#
#	 ( abby striped )	 ( ( ( millie ( or millie ) ) ( and ( ( oona ( and oona ) ) ( or ( abby ( and oona ) ) ) ) ) ) spotted )	#
<	 ( ( ( ( mertz ( or millie ) ) ( or ( mertz ( or millie ) ) ) ) ( and millie ) ) kitten )	 ( millie cat )	=
#	 ( millie spotted )	 ( ( ( pumpkin ( or oona ) ) ( or oona ) ) spotted )	#
^	 ( ( pumpkin ( or ( pumpkin ( or ( pumpkin ( and abby ) ) ) ) ) ) spotted )	 ( pumpkin striped )	=
|	 ( millie dog )	 ( ( ( ( millie ( or oona ) ) ( and millie ) ) ( and ( ( millie ( and millie ) ) ( or ( millie ( or millie ) ) ) ) ) ) kitten )	=
#	 ( ( ( ollie ( and ( marcel ( or marcel ) ) ) ) ( or ollie ) ) striped )	 ( ollie pet )	=
|	 ( mertz kitten )	 ( ( ( abby ( or ( mertz ( and abby ) ) ) ) ( and ( ( marcel ( or mouse ) ) ( and ( mertz ( and mouse ) ) ) ) ) ) dog )	>
#	 ( mouse striped )	 ( ( ( marcel ( or ( ollie ( or mouse ) ) ) ) ( and ( ( mertz ( or mouse ) ) ( and mertz ) ) ) ) spotted )	#
|	 ( ( oona ( and ( mertz ( or oona ) ) ) ) puppy )	 ( ( oona ( and mertz ) ) pony )	>
<	 ( ( abby ( and millie ) ) puppy )	 ( ( ( ( mouse ( and oona ) ) ( or ( mouse ( or millie ) ) ) ) ( or ( ( abby ( or abby ) ) ( or mouse ) ) ) ) puppy )	<
<	 ( ( ollie ( or ollie ) ) puppy )	 ( ( ( ( mertz ( or ollie ) ) ( and ( ollie ( and ollie ) ) ) ) ( or mertz ) ) puppy )	<
>	 ( ( marcel ( or ( mertz ( and ( marcel ( and mertz ) ) ) ) ) ) dog )	 ( ( marcel ( and mertz ) ) puppy )	>
|	 ( ( ( mertz ( or ( pumpkin ( and pumpkin ) ) ) ) ( and pumpkin ) ) cat )	 ( pumpkin puppy )	=
|	 ( ( pumpkin ( or ( ( oona ( and pumpkin ) ) ( or mouse ) ) ) ) pony )	 ( ( ( oona ( and ( abby ( and pumpkin ) ) ) ) ( and oona ) ) puppy )	>
|	 ( ( ollie ( or ( ( mertz ( and pumpkin ) ) ( or oona ) ) ) ) cat )	 ( ( ollie ( and oona ) ) puppy )	>
|	 ( ( ( ( pumpkin ( or mouse ) ) ( and mouse ) ) ( or ( pumpkin ( and ( pumpkin ( or mouse ) ) ) ) ) ) kitten )	 ( ( ( ( mouse ( and oona ) ) ( or ( oona ( or ollie ) ) ) ) ( and ( ( mouse ( or ollie ) ) ( and pumpkin ) ) ) ) spotted )	>
|	 ( ( abby ( or abby ) ) striped )	 ( ( ( mouse ( and ( abby ( and mouse ) ) ) ) ( and oona ) ) puppy )	>
|	 ( pumpkin pony )	 ( ( pumpkin ( and ( mouse ( or pumpkin ) ) ) ) cat )	=
>	 ( ( ( oona ( or oona ) ) ( or ( mouse ( or ( pumpkin ( or oona ) ) ) ) ) ) pet )	 ( pumpkin pet )	>
#	 ( ( ( mouse ( and ( oona ( and abby ) ) ) ) ( and ( abby ( and abby ) ) ) ) striped )	 ( ( ( millie ( or ( oona ( and abby ) ) ) ) ( and millie ) ) spotted )	#
<	 ( ( pumpkin ( or marcel ) ) spotted )	 ( ( ( ( abby ( or marcel ) ) ( or pumpkin ) ) ( or ( marcel ( and ( marcel ( or pumpkin ) ) ) ) ) ) spotted )	<
#	 ( marcel pet )	 ( ( ollie ( or ( ( ollie ( and pumpkin ) ) ( or ( pumpkin ( and ollie ) ) ) ) ) ) pet )	#
|	 ( ( ( ( mouse ( and millie ) ) ( or mouse ) ) ( or pumpkin ) ) dog )	 ( pumpkin pony )	>
#	 ( abby spotted )	 ( ( ( pumpkin ( and millie ) ) ( and pumpkin ) ) spotted )	#
#	 ( pumpkin cat )	 ( ( pumpkin ( or ( ( pumpkin ( and mertz ) ) ( and ( pumpkin ( or ollie ) ) ) ) ) ) pet )	=
|	 ( marcel puppy )	 ( ( ( mertz ( or mouse ) ) ( and marcel ) ) kitten )	>
#	 ( ( mouse ( or ( ( pumpkin ( or ollie ) ) ( and ( marcel ( or marcel ) ) ) ) ) ) spotted )	 ( marcel spotted )	#
|	 ( ( oona ( or ( ( millie ( and abby ) ) ( or ( oona ( or abby ) ) ) ) ) ) cat )	 ( ( abby ( and oona ) ) puppy )	>
<	 ( ollie spotted )	 ( ( oona ( or ( ollie ( or ( marcel ( and ollie ) ) ) ) ) ) spotted )	<
#	 ( ( ( pumpkin ( or ( millie ( or millie ) ) ) ) ( and ( oona ( or pumpkin ) ) ) ) kitten )	 ( mouse kitten )	#
=	 ( ( ( ( mouse ( and marcel ) ) ( or mertz ) ) ( and mouse ) ) pet )	 ( ( ( mertz ( or marcel ) ) ( and mouse ) ) pet )	=
|	 ( ( millie ( or ( ( millie ( or millie ) ) ( and ( ollie ( or marcel ) ) ) ) ) ) spotted )	 ( ( pumpkin ( and ( ( pumpkin ( and millie ) ) ( and ( pumpkin ( and ollie ) ) ) ) ) ) striped )	>
|	 ( pumpkin cat )	 ( ( ( ( mouse ( and ollie ) ) ( and ( mouse ( or mouse ) ) ) ) ( and ( ( millie ( and ollie ) ) ( and ( millie ( and pumpkin ) ) ) ) ) ) pony )	>
|	 ( ( ( ( oona ( and oona ) ) ( or abby ) ) ( or ( oona ( or ( mouse ( or abby ) ) ) ) ) ) cat )	 ( ( ( mouse ( and oona ) ) ( and mouse ) ) puppy )	>
|	 ( ( ( oona ( or oona ) ) ( and oona ) ) dog )	 ( ( mertz ( and oona ) ) pony )	>
<	 ( ( ( mertz ( and ( mouse ( or mouse ) ) ) ) ( and abby ) ) puppy )	 ( ( mertz ( and mertz ) ) puppy )	<
#	 ( ( abby ( or ( abby ( and ( pumpkin ( or oona ) ) ) ) ) ) puppy )	 ( ( ( abby ( or pumpkin ) ) ( and ( abby ( or ( abby ( and mouse ) ) ) ) ) ) pet )	=
>	 ( ( ( ( abby ( or abby ) ) ( and abby ) ) ( or ( ( marcel ( or mertz ) ) ( or ( marcel ( or mertz ) ) ) ) ) ) striped )	 ( abby striped )	>
v	 ( ( abby ( or ( ( mertz ( or pumpkin ) ) ( and abby ) ) ) ) spotted )	 ( ( mertz ( or ( mertz ( or ( abby ( or mertz ) ) ) ) ) ) striped )	<
#	 ( millie dog )	 ( ( ollie ( and ( ( ollie ( or millie ) ) ( or ollie ) ) ) ) dog )	#
v	 ( ( ( abby ( and ( marcel ( and pumpkin ) ) ) ) ( and ( oona ( and ( pumpkin ( or abby ) ) ) ) ) ) spotted )	 ( abby striped )	<
>	 ( ( ( ( millie ( and marcel ) ) ( or millie ) ) ( or marcel ) ) dog )	 ( ( millie ( and ( marcel ( or ( mertz ( and mertz ) ) ) ) ) ) dog )	>
#	 ( ( mertz ( and ( mertz ( and ( mertz ( or oona ) ) ) ) ) ) spotted )	 ( mertz cat )	=
<	 ( abby kitten )	 ( ( ( ( marcel ( or millie ) ) ( or ( abby ( or marcel ) ) ) ) ( and abby ) ) cat )	=
>	 ( ( ollie ( or ( ( pumpkin ( or pumpkin ) ) ( or pumpkin ) ) ) ) striped )	 ( pumpkin kitten )	>
|	 ( oona spotted )	 ( ( ( ( abby ( and oona ) ) ( and mouse ) ) ( and ( ( oona ( or marcel ) ) ( and ( mouse ( or mouse ) ) ) ) ) ) kitten )	>
#	 ( ( ( oona ( and marcel ) ) ( or marcel ) ) spotted )	 ( ( pumpkin ( or ( marcel ( and pumpkin ) ) ) ) spotted )	#
|	 ( ( ( ( pumpkin ( or abby ) ) ( and pumpkin ) ) ( or ( ( pumpkin ( or pumpkin ) ) ( and pumpkin ) ) ) ) dog )	 ( ( pumpkin ( or ( pumpkin ( or ( marcel ( and pumpkin ) ) ) ) ) ) kitten )	=
#	 ( ( ( ( mertz ( and mouse ) ) ( and mouse ) ) ( or ( mertz ( or ( mertz ( and mouse ) ) ) ) ) ) cat )	 ( ( ( millie ( and ( pumpkin ( or mertz ) ) ) ) ( or ( millie ( and mertz ) ) ) ) cat )	#
#	 ( ( ( mertz ( or ( mertz ( and mertz ) ) ) ) ( or ( oona ( and ollie ) ) ) ) dog )	 ( ( mertz ( or abby ) ) dog )	#
|	 ( ( ollie ( or ( ( ollie ( or mouse ) ) ( or ( pumpkin ( and pumpkin ) ) ) ) ) ) cat )	 ( mouse pony )	>
|	 ( ( ( mertz ( and ( pumpkin ( or pumpkin ) ) ) ) ( and ( ( ollie ( or mouse ) ) ( and ( mertz ( and pumpkin ) ) ) ) ) ) cat )	 ( ( ( pumpkin ( and ( ollie ( and pumpkin ) ) ) ) ( and mertz ) ) pony )	>
|	 ( ( ollie ( or mouse ) ) dog )	 ( ( ( oona ( and mouse ) ) ( or mouse ) ) kitten )	>
#	 ( ollie pony )	 ( ( pumpkin ( or ( ( abby ( or abby ) ) ( and ( millie ( and pumpkin ) ) ) ) ) ) pony )	#
>	 ( ( ( pumpkin ( and mertz ) ) ( or ( ( mertz ( or pumpkin ) ) ( or mouse ) ) ) ) puppy )	 ( ( mouse ( or pumpkin ) ) puppy )	>
|	 ( ( ( ( millie ( and millie ) ) ( and ( millie ( or ollie ) ) ) ) ( and ( oona ( or marcel ) ) ) ) cat )	 ( ( ( millie ( and millie ) ) ( and oona ) ) pony )	>
|	 ( millie dog )	 ( ( ( millie ( and oona ) ) ( and ollie ) ) pony )	>
|	 ( ( mertz ( and ( ( mertz ( and mertz ) ) ( and ollie ) ) ) ) pony )	 ( ( ollie ( and mertz ) ) cat )	=
|	 ( mertz spotted )	 ( ( mertz ( and ( ( ollie ( or mertz ) ) ( and ollie ) ) ) ) kitten )	>
#	 ( marcel puppy )	 ( ( ( millie ( or ( mertz ( or mertz ) ) ) ) ( or ( ( millie ( or mertz ) ) ( or mertz ) ) ) ) puppy )	#
>	 ( ( ( ( mertz ( or marcel ) ) ( and pumpkin ) ) ( or pumpkin ) ) puppy )	 ( ( millie ( and ( ( pumpkin ( and millie ) ) ( and pumpkin ) ) ) ) puppy )	>
#	 ( ( millie ( and ( ( mouse ( and mouse ) ) ( or ( oona ( and marcel ) ) ) ) ) ) pony )	 ( marcel pony )	#
#	 ( ( ollie ( or ( ollie ( and ( mertz ( and ollie ) ) ) ) ) ) striped )	 ( ( mertz ( and ( ( mertz ( or millie ) ) ( or ollie ) ) ) ) spotted )	#
|	 ( mouse spotted )	 ( ( ( mouse ( and ollie ) ) ( and ( ollie ( or marcel ) ) ) ) striped )	>
|	 ( pumpkin pony )	 ( ( ( ( pumpkin ( and ollie ) ) ( or ( mertz ( and pumpkin ) ) ) ) ( or pumpkin ) ) kitten )	=
